placeDcid,placeName,Date:Count_Household_With0AvailableVehicles,Value:Count_Household_With0AvailableVehicles,Source:Count_Household_With0AvailableVehicles,Date:Count_Household_With1AvailableVehicles,Value:Count_Household_With1AvailableVehicles,Source:Count_Household_With1AvailableVehicles,Date:Count_Household_With2AvailableVehicles,Value:Count_Household_With2AvailableVehicles,Source:Count_Household_With2AvailableVehicles,Date:Count_Household_With3AvailableVehicles,Value:Count_Household_With3AvailableVehicles,Source:Count_Household_With3AvailableVehicles
geoId/17105,Livingston County,2022,763,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2787,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17107,Logan County,2022,782,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3646,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4090,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1844,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17109,McDonough County,2022,1125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4651,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3860,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1244,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17111,McHenry County,2022,4361,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29129,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,50378,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,20439,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17113,McLean County,2022,4021,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23827,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,27808,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9081,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17115,Macon County,2022,4170,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14826,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16841,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5688,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17117,Macoupin County,2022,804,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4771,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7219,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17119,Madison County,2022,6140,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43495,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,17439,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17121,Marion County,2022,1055,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4931,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6012,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2275,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17123,Marshall County,2022,184,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1479,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1878,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,968,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17125,Mason County,2022,305,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1570,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2344,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1132,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17127,Massac County,2022,234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1778,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,742,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17129,Menard County,2022,204,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1246,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2191,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1008,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17131,Mercer County,2022,324,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1518,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2576,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1246,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17133,Monroe County,2022,472,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3084,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5726,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17135,Montgomery County,2022,767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3289,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4299,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17137,Morgan County,2022,980,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4476,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5247,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1884,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17139,Moultrie County,2022,691,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1295,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2432,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,957,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17141,Ogle County,2022,1407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5740,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8350,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3546,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17143,Peoria County,2022,6596,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29289,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,27137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9595,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17145,Perry County,2022,580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3352,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17147,Piatt County,2022,161,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1371,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17149,Pike County,2022,239,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2002,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1966,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1008,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17151,Pope County,2022,79,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,388,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,304,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17153,Pulaski County,2022,162,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,777,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,692,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,183,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17155,Putnam County,2022,81,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,941,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,409,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17157,Randolph County,2022,829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3354,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2571,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17159,Richland County,2022,477,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2158,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2192,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17161,Rock Island County,2022,5289,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,20676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,23946,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7636,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17163,St. Clair County,2022,7312,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,35337,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,37560,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,13572,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17165,Saline County,2022,935,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3162,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3908,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1530,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17167,Sangamon County,2022,6176,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,31469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,30702,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11358,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17169,Schuyler County,2022,94,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,821,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1202,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,477,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17171,Scott County,2022,90,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,520,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,686,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,416,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17173,Shelby County,2022,443,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2061,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3732,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1645,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17175,Stark County,2022,102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,858,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,365,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17177,Stephenson County,2022,1655,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6815,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2729,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17179,Tazewell County,2022,3092,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16719,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,21821,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8685,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17181,Union County,2022,670,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2060,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17183,Vermilion County,2022,2674,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,10767,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3426,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17185,Wabash County,2022,500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1337,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,835,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17187,Warren County,2022,382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2106,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3084,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17189,Washington County,2022,178,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1427,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2166,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1231,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17191,Wayne County,2022,548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1792,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2596,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1255,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17193,White County,2022,415,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1110,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17195,Whiteside County,2022,1210,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8201,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8516,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3417,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17197,Will County,2022,8408,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,59916,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,103927,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,45333,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17199,Williamson County,2022,2033,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17201,Winnebago County,2022,9974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,39139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,43212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,16548,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17203,Woodford County,2022,497,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3835,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6300,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2694,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18001,Adams County,2022,1732,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2985,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4587,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1991,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18003,Allen County,2022,9075,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,51868,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,57933,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22212,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18005,Bartholomew County,2022,1799,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9404,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12590,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5955,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18007,Benton County,2022,118,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,703,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18009,Blackford County,2022,484,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1437,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18011,Boone County,2022,557,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7175,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11682,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4985,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18013,Brown County,2022,232,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1535,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2290,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1469,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18015,Carroll County,2022,308,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1942,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2903,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18017,Cass County,2022,828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5013,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2303,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18019,Clark County,2022,2200,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,15522,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,19343,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7411,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18021,Clay County,2022,340,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3070,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2112,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18023,Clinton County,2022,598,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3398,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2309,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18025,Crawford County,2022,230,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1060,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1625,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1019,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18027,Daviess County,2022,1582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2853,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3867,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1821,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18029,Dearborn County,2022,856,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7288,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3772,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18031,Decatur County,2022,291,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2738,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4096,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2133,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18033,DeKalb County,2022,851,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4720,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6081,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3124,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18035,Delaware County,2022,3567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14737,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,18272,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6787,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18037,Dubois County,2022,856,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6435,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3671,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18039,Elkhart County,2022,6001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,22425,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,27184,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11144,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18041,Fayette County,2022,740,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3479,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1755,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18043,Floyd County,2022,1765,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11586,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5349,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18045,Fountain County,2022,315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1905,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2731,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1224,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18047,Franklin County,2022,639,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2735,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2327,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18049,Fulton County,2022,464,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1999,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,1597,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18051,Gibson County,2022,510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3697,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4503,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2542,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18053,Grant County,2022,2108,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,8417,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,9316,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4777,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18055,Greene County,2022,765,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3297,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4622,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2531,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18057,Hamilton County,2022,2896,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,32156,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,64728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,20836,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18059,Hancock County,2022,938,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,7401,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14141,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18061,Harrison County,2022,703,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3287,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4933,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3249,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18063,Hendricks County,2022,1719,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,14989,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,29510,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12170,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18065,Henry County,2022,819,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5594,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6923,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,3365,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18067,Howard County,2022,2294,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,11720,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,12969,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,5436,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18069,Huntington County,2022,481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,4794,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,6250,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html,2022,2273,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
